timestamp,device_id,zone,temperature_c,humidity_pct,pressure_hpa,voltage_v,vibration_g,rssi_dbm,fault,state
2024-05-05 12:18:00,SN-004,line-2,24.48,54.06,1012.75,3.692,0.956,-59.4,0,normal
2024-05-05 12:21:00,SN-011,line-1,25.97,47.67,1010.15,3.668,1.226,-56.8,0,normal
2024-05-05 12:24:00,SN-012,warehouse,23.8,62.77,1011.24,3.645,0.805,-55.6,0,normal
2024-05-05 12:27:00,SN-012,warehouse,23.97,58.0,1013.31,3.632,0.487,-56.4,0,normal
2024-05-05 12:30:00,SN-001,warehouse,23.89,54.52,1007.38,3.653,1.186,-56.1,0,normal
2024-05-05 12:33:00,SN-009,line-2,25.6,55.75,1013.87,3.664,0.635,-65.7,0,normal
2024-05-05 12:36:00,SN-012,warehouse,23.9,51.32,1015.37,3.659,0.467,-53.5,0,normal
2024-05-05 12:39:00,SN-010,line-1,23.19,49.5,1015.17,3.631,1.031,-59.9,0,normal
2024-05-05 12:42:00,SN-003,warehouse,24.55,43.85,1015.76,3.601,1.392,-59.9,0,normal
2024-05-05 12:45:00,SN-010,line-1,23.0,54.43,1011.0,3.637,0.331,-61.4,0,normal
2024-05-05 12:48:00,SN-002,line-2,24.49,51.93,1015.46,3.608,0.263,-58.4,0,normal
2024-05-05 12:51:00,SN-006,warehouse,24.36,54.96,1013.56,3.637,0.614,-64.2,0,normal
2024-05-05 12:54:00,SN-008,warehouse,23.69,53.53,1010.83,3.661,0.694,-61.2,0,normal
2024-05-05 12:57:00,SN-006,warehouse,24.52,54.62,1014.04,3.685,0.524,-64.2,0,normal
2024-05-05 13:00:00,SN-009,line-2,20.71,59.4,1014.16,3.607,1.31,-65.9,0,normal
2024-05-05 13:03:00,SN-003,warehouse,22.53,48.68,1016.82,3.636,0.884,-60.3,0,normal
2024-05-05 13:06:00,SN-008,warehouse,21.84,58.62,1016.0,3.664,0.713,-55.7,0,normal
2024-05-05 13:09:00,SN-008,warehouse,25.5,50.23,1011.1,3.647,0.496,-56.5,0,normal
2024-05-05 13:12:00,SN-008,warehouse,22.52,,1013.83,3.66,1.777,-55.8,0,normal
2024-05-05 13:15:00,SN-004,line-2,21.69,59.37,1013.84,3.664,1.114,-58.4,0,normal
2024-05-05 13:18:00,SN-004,line-2,20.83,60.17,1013.69,3.648,1.934,-59.1,0,normal
2024-05-05 13:21:00,SN-004,line-2,23.79,53.91,1012.15,3.68,0.643,-61.4,0,normal
2024-05-05 13:24:00,SN-006,warehouse,21.96,55.75,1017.39,3.705,0.367,-59.7,0,normal
2024-05-05 13:27:00,SN-008,warehouse,21.48,59.04,1011.47,3.635,1.183,-57.6,0,normal
2024-05-05 13:30:00,SN-005,line-2,22.72,48.35,1017.13,3.675,0.528,-60.0,0,normal
2024-05-05 13:33:00,SN-005,line-2,23.06,50.24,1009.38,3.698,0.343,-59.5,0,normal
2024-05-05 13:36:00,SN-004,line-2,23.05,52.94,1011.99,3.685,0.483,-57.2,0,normal
2024-05-05 13:39:00,SN-003,warehouse,22.37,49.33,1014.89,3.642,0.941,-48.8,0,normal
2024-05-05 13:42:00,SN-008,warehouse,22.52,53.44,1010.34,3.65,0.565,-64.5,0,normal
2024-05-05 13:45:00,SN-010,line-1,22.6,53.15,1011.13,3.621,0.378,-60.3,0,normal
2024-05-05 13:48:00,SN-004,line-2,22.72,54.7,1014.3,3.645,0.498,-54.3,0,normal
2024-05-05 13:51:00,SN-011,line-1,22.82,54.04,1008.64,3.645,0.36,-61.7,0,normal
2024-05-05 13:54:00,SN-007,line-1,23.55,57.88,1015.68,3.665,0.274,-55.6,0,normal
2024-05-05 13:57:00,SN-003,warehouse,22.41,56.92,1016.68,3.633,0.159,-64.4,0,normal
2024-05-05 14:00:00,SN-005,line-2,20.0,56.51,1016.9,3.657,1.305,-58.6,0,normal
2024-05-05 14:03:00,SN-001,warehouse,20.74,54.8,1013.88,3.66,1.295,-61.3,0,normal
2024-05-05 14:06:00,SN-001,warehouse,21.73,55.05,1011.94,3.647,0.679,-54.6,0,normal
2024-05-05 14:09:00,SN-005,line-2,18.94,57.64,1012.25,3.673,0.303,-66.7,0,normal
2024-05-05 14:12:00,SN-006,warehouse,18.94,67.83,1013.87,3.647,0.438,-61.6,0,normal
2024-05-05 14:15:00,SN-010,line-1,21.91,49.25,1013.33,3.662,0.197,-56.6,0,normal
2024-05-05 14:18:00,SN-002,line-2,22.57,50.78,1012.02,3.63,0.17,-59.6,0,normal
2024-05-05 14:21:00,SN-011,line-1,19.51,52.95,1017.08,3.64,0.321,-65.1,0,normal
2024-05-05 14:24:00,SN-003,warehouse,21.01,56.97,1012.43,3.675,0.827,-56.0,0,normal
2024-05-05 14:27:00,SN-002,line-2,20.46,57.3,1016.67,3.622,0.14,-62.3,0,normal
2024-05-05 14:30:00,SN-009,line-2,20.62,53.95,1013.32,3.671,0.887,-65.8,0,normal
2024-05-05 14:33:00,SN-010,line-1,21.24,59.27,1013.13,3.649,0.735,-58.8,0,normal
2024-05-05 14:36:00,SN-008,warehouse,19.48,58.75,1014.42,3.615,0.718,-57.6,0,normal
2024-05-05 14:39:00,SN-002,line-2,19.68,60.84,1014.38,3.647,0.569,-53.5,0,normal
2024-05-05 14:42:00,SN-002,line-2,20.57,61.1,1012.71,3.67,0.712,-60.8,0,normal
2024-05-05 14:45:00,SN-005,line-2,20.74,47.61,1014.47,3.702,0.512,-63.6,0,normal
2024-05-05 14:48:00,SN-006,warehouse,19.66,59.85,1014.84,3.693,0.137,-53.8,0,normal
2024-05-05 14:51:00,SN-012,warehouse,21.77,50.05,1017.14,3.637,1.665,-60.3,0,normal
2024-05-05 14:54:00,SN-004,line-2,20.44,57.4,1013.26,3.672,0.399,-59.5,0,normal
2024-05-05 14:57:00,SN-003,warehouse,20.44,56.11,1011.13,3.647,0.424,-59.2,0,normal
2024-05-05 15:00:00,SN-012,warehouse,19.97,56.71,1011.41,3.643,0.591,-63.2,0,normal
2024-05-05 15:03:00,SN-002,line-2,19.52,52.42,1019.04,3.676,1.891,-60.7,0,normal
2024-05-05 15:06:00,SN-001,warehouse,20.58,60.4,1008.37,3.66,1.09,-64.4,0,normal
2024-05-05 15:09:00,SN-006,warehouse,18.63,52.87,1010.19,3.66,0.674,-68.8,0,normal
2024-05-05 15:12:00,SN-005,line-2,18.12,61.49,1013.26,3.622,0.561,-56.2,0,normal
2024-05-05 15:15:00,SN-008,warehouse,19.32,51.69,1011.6,3.636,0.407,-56.9,0,normal
2024-05-05 15:18:00,SN-011,line-1,19.73,56.98,1015.16,3.637,0.775,-57.2,0,normal
2024-05-05 15:21:00,SN-012,warehouse,18.29,65.55,1015.01,3.666,0.348,-56.2,0,normal
2024-05-05 15:24:00,SN-004,line-2,18.13,67.93,1011.86,3.67,0.542,-66.4,0,normal
2024-05-05 15:27:00,SN-012,warehouse,19.86,50.45,1016.87,3.69,1.36,-66.5,0,normal
2024-05-05 15:30:00,SN-008,warehouse,18.83,55.04,1010.4,3.637,0.506,-60.8,0,normal
2024-05-05 15:33:00,SN-001,warehouse,18.06,56.45,1011.35,3.691,0.815,-56.6,0,normal
2024-05-05 15:36:00,SN-012,warehouse,20.72,65.17,1017.0,3.65,0.431,-58.3,0,normal
2024-05-05 15:39:00,SN-002,line-2,18.96,57.46,1009.89,3.657,0.403,-59.2,0,normal
2024-05-05 15:42:00,SN-008,warehouse,20.92,60.27,1013.92,3.653,1.293,-58.6,0,normal
2024-05-05 15:45:00,SN-010,line-1,19.69,58.28,1017.04,3.66,0.964,-60.7,0,normal
2024-05-05 15:48:00,SN-003,warehouse,19.98,52.02,1006.6,3.669,1.189,-56.1,0,normal
2024-05-05 15:51:00,SN-004,line-2,19.43,49.88,1012.28,3.676,0.77,-59.5,0,normal
2024-05-05 15:54:00,SN-006,warehouse,16.74,57.28,1015.63,3.65,0.61,-59.6,0,normal
2024-05-05 15:57:00,SN-011,line-1,18.41,67.5,1012.5,3.657,0.101,-59.1,0,normal
2024-05-05 16:00:00,SN-003,warehouse,18.57,59.12,1013.32,3.637,0.252,-69.7,0,normal
2024-05-05 16:03:00,SN-008,warehouse,19.11,61.82,1013.61,3.669,0.21,-65.9,0,normal
2024-05-05 16:06:00,SN-006,warehouse,16.74,54.06,1014.04,3.66,0.478,-61.1,0,normal
2024-05-05 16:09:00,SN-002,line-2,18.65,56.72,1011.15,3.64,0.693,-65.6,0,normal
2024-05-05 16:12:00,SN-009,line-2,17.47,62.19,1015.14,3.63,0.222,-61.0,0,normal
2024-05-05 16:15:00,SN-010,line-1,18.96,53.37,1013.79,3.658,0.185,-50.7,0,normal
2024-05-05 16:18:00,SN-007,line-1,18.68,57.73,1010.3,3.681,0.435,-61.6,0,normal
2024-05-05 16:21:00,SN-003,warehouse,19.52,53.71,1011.96,3.687,0.154,-74.9,0,normal
2024-05-05 16:24:00,SN-002,line-2,19.88,60.21,1009.57,3.629,1.327,-66.0,0,normal
2024-05-05 16:27:00,SN-006,warehouse,19.21,59.1,1013.67,3.674,0.24,-63.8,0,normal
2024-05-05 16:30:00,SN-007,line-1,19.65,59.85,1014.34,3.671,0.446,-63.0,0,normal
2024-05-05 16:33:00,SN-007,line-1,18.32,61.8,1013.71,3.683,0.297,-62.1,0,normal
2024-05-05 16:36:00,SN-003,warehouse,21.81,54.26,1014.38,3.664,0.447,-60.4,0,normal
2024-05-05 16:39:00,SN-007,line-1,17.37,63.18,1013.57,3.648,0.086,-59.8,0,normal
2024-05-05 16:42:00,SN-004,line-2,18.13,56.13,1015.1,3.671,1.396,-66.5,0,normal
2024-05-05 16:45:00,SN-009,line-2,19.7,59.58,1012.8,3.603,1.587,-60.0,0,normal
2024-05-05 16:48:00,SN-010,line-1,19.53,49.34,1014.88,3.635,0.178,-59.2,0,normal
2024-05-05 16:51:00,SN-008,warehouse,19.24,54.5,1009.92,3.637,0.635,-59.0,0,normal
2024-05-05 16:54:00,SN-001,warehouse,19.45,66.56,1009.63,3.641,0.671,-56.9,0,normal
2024-05-05 16:57:00,SN-012,warehouse,16.41,62.47,1013.5,3.624,0.544,-67.6,0,normal
2024-05-05 17:00:00,SN-001,warehouse,19.85,59.38,1014.82,3.644,1.215,-55.5,0,normal
2024-05-05 17:03:00,SN-012,warehouse,17.88,55.41,1012.51,3.644,0.924,-53.4,0,normal
2024-05-05 17:06:00,SN-001,warehouse,19.48,52.89,1014.72,3.649,0.366,-67.8,0,normal
2024-05-05 17:09:00,SN-007,line-1,15.87,59.46,1014.08,3.66,0.931,-65.2,0,normal
2024-05-05 17:12:00,SN-002,line-2,18.39,57.98,1008.06,3.63,0.35,-65.1,0,normal
2024-05-05 17:15:00,SN-002,line-2,17.49,66.72,1019.03,3.646,0.155,-69.7,0,normal
2024-05-05 17:18:00,SN-009,line-2,18.74,62.01,1010.02,3.653,1.545,-61.4,0,normal
2024-05-05 17:21:00,SN-009,line-2,18.46,58.63,1010.82,3.618,1.852,-55.9,0,normal
2024-05-05 17:24:00,SN-002,line-2,18.51,58.4,1016.05,3.653,0.193,-65.5,0,normal
2024-05-05 17:27:00,SN-012,warehouse,16.94,62.59,1013.3,3.659,0.592,-59.6,0,normal
2024-05-05 17:30:00,SN-004,line-2,18.04,53.29,1011.28,3.67,1.207,-64.7,0,normal
2024-05-05 17:33:00,SN-004,line-2,17.91,51.0,1012.03,3.628,0.551,-67.7,0,normal
2024-05-05 17:36:00,SN-004,line-2,18.65,60.99,1010.97,3.652,0.473,-66.3,0,normal
2024-05-05 17:39:00,SN-006,warehouse,19.19,57.81,1011.14,3.679,0.698,-65.3,0,normal
2024-05-05 17:42:00,SN-003,warehouse,18.27,53.11,1015.16,3.62,0.778,-53.8,0,normal
2024-05-05 17:45:00,SN-006,warehouse,16.7,51.39,1012.02,3.654,0.562,-56.3,0,normal
2024-05-05 17:48:00,SN-003,warehouse,18.22,61.97,1010.52,3.624,1.156,-58.4,0,normal
2024-05-05 17:51:00,SN-001,warehouse,20.98,53.83,1011.15,3.646,0.635,-59.4,0,normal
2024-05-05 17:54:00,SN-005,line-2,19.92,58.48,1012.72,3.638,0.436,-65.7,0,normal
2024-05-05 17:57:00,SN-009,line-2,14.83,60.39,1011.49,3.662,1.852,-64.3,0,normal
2024-05-05 18:00:00,SN-010,line-1,17.97,58.49,1012.43,3.648,0.284,-61.2,0,normal
2024-05-05 18:03:00,SN-005,line-2,18.93,55.4,1014.02,3.629,0.739,-59.1,0,normal
2024-05-05 18:06:00,SN-004,line-2,17.7,58.56,1012.01,3.685,0.468,-64.3,0,normal
2024-05-05 18:09:00,SN-010,line-1,17.4,61.45,1011.08,3.658,0.723,-64.9,0,normal
2024-05-05 18:12:00,SN-009,line-2,17.61,57.85,1011.48,3.674,0.232,-55.8,0,normal
2024-05-05 18:15:00,SN-010,line-1,18.51,56.81,1016.65,3.632,0.209,-64.4,0,normal
2024-05-05 18:18:00,SN-011,line-1,16.64,62.26,1018.71,3.646,0.632,-66.0,0,normal
2024-05-05 18:21:00,SN-010,line-1,19.21,60.21,1013.25,3.674,0.747,-66.3,0,normal
2024-05-05 18:24:00,SN-012,warehouse,17.84,54.19,1015.02,3.639,0.082,-61.3,0,normal
2024-05-05 18:27:00,SN-005,line-2,16.87,59.5,1010.91,3.654,0.705,-55.1,0,normal
2024-05-05 18:30:00,SN-005,line-2,19.14,55.48,1011.67,3.653,0.475,-56.1,0,normal
2024-05-05 18:33:00,SN-004,line-2,16.2,60.27,1014.41,3.607,0.121,-67.4,0,normal
2024-05-05 18:36:00,SN-003,warehouse,17.29,64.97,1007.33,3.653,0.196,-55.6,0,normal
2024-05-05 18:39:00,SN-009,line-2,17.27,60.69,1015.17,3.646,0.183,-61.6,0,normal
2024-05-05 18:42:00,SN-009,line-2,20.26,65.22,1011.68,3.651,0.553,-67.0,0,normal
2024-05-05 18:45:00,SN-010,line-1,17.15,60.24,1010.55,3.64,0.058,-66.5,0,normal
2024-05-05 18:48:00,SN-003,warehouse,15.53,60.16,1014.29,3.628,0.721,-57.8,0,normal
2024-05-05 18:51:00,SN-006,warehouse,17.26,59.19,1016.84,3.638,0.407,-64.1,0,normal
2024-05-05 18:54:00,SN-003,warehouse,18.4,58.81,1012.4,3.644,1.892,-65.8,0,normal
2024-05-05 18:57:00,SN-011,line-1,18.76,59.2,1013.89,3.666,0.053,-59.9,0,normal
2024-05-05 19:00:00,SN-004,line-2,20.61,52.28,1014.2,3.643,0.354,-56.8,0,normal
2024-05-05 19:03:00,SN-002,line-2,19.65,56.18,1013.72,3.656,0.051,-61.7,0,normal
2024-05-05 19:06:00,SN-007,line-1,18.31,55.42,1010.69,3.658,0.494,-66.0,0,normal
2024-05-05 19:09:00,SN-011,line-1,17.13,63.51,1013.8,3.643,0.341,-62.2,0,normal
2024-05-05 19:12:00,SN-011,line-1,19.89,49.19,1013.57,3.673,1.196,-52.2,0,normal
2024-05-05 19:15:00,SN-002,line-2,17.7,59.5,1006.39,3.646,0.299,-57.8,0,normal
2024-05-05 19:18:00,SN-004,line-2,17.38,53.08,1015.37,3.643,0.203,-65.4,0,normal
2024-05-05 19:21:00,SN-002,line-2,17.65,60.65,1009.46,3.676,0.333,-59.9,0,normal
2024-05-05 19:24:00,SN-004,line-2,16.73,58.15,1013.58,3.657,0.591,-65.8,0,normal
2024-05-05 19:27:00,SN-007,line-1,17.6,51.7,1017.01,3.606,0.435,-59.8,0,normal
2024-05-05 19:30:00,SN-004,line-2,17.85,62.5,1012.6,3.601,0.779,-60.6,0,normal
2024-05-05 19:33:00,SN-001,warehouse,18.91,47.72,1010.54,3.686,0.795,-57.0,0,normal
2024-05-05 19:36:00,SN-007,line-1,17.68,58.76,1014.61,3.655,0.312,-63.1,0,normal
2024-05-05 19:39:00,SN-001,warehouse,16.71,62.52,1016.77,3.65,0.253,-61.3,0,normal
2024-05-05 19:42:00,SN-003,warehouse,16.34,65.6,1010.51,3.609,0.62,-64.0,0,normal
2024-05-05 19:45:00,SN-001,warehouse,18.34,51.86,1007.28,3.651,1.005,-61.1,0,normal
2024-05-05 19:48:00,SN-002,line-2,18.19,56.37,1016.15,3.633,0.075,-61.7,0,normal
2024-05-05 19:51:00,SN-006,warehouse,17.5,63.39,1015.36,3.647,0.601,-56.0,0,normal
2024-05-05 19:54:00,SN-011,line-1,17.59,63.57,1014.18,3.639,0.392,-64.4,0,normal
2024-05-05 19:57:00,SN-010,line-1,18.53,63.24,1008.67,3.648,0.196,-60.5,0,normal
2024-05-05 20:00:00,SN-002,line-2,20.24,,1014.58,3.657,0.732,-65.1,0,normal
2024-05-05 20:03:00,SN-001,warehouse,17.85,56.7,1015.79,3.661,0.308,-55.7,0,normal
2024-05-05 20:06:00,SN-005,line-2,18.8,59.37,1018.55,3.652,1.128,-60.3,0,normal
2024-05-05 20:09:00,SN-008,warehouse,19.76,55.63,1012.41,3.656,1.626,-67.8,0,normal
2024-05-05 20:12:00,SN-009,line-2,17.85,50.83,1013.61,3.618,0.207,-63.6,0,normal
2024-05-05 20:15:00,SN-010,line-1,18.69,57.62,1007.78,3.652,0.522,-58.7,0,normal
2024-05-05 20:18:00,SN-005,line-2,18.66,50.02,1015.59,3.658,0.373,-60.4,0,normal
2024-05-05 20:21:00,SN-003,warehouse,17.26,57.18,1015.6,3.652,0.335,-64.0,0,normal
2024-05-05 20:24:00,SN-001,warehouse,18.89,51.93,1014.17,3.683,0.404,-63.9,0,normal
2024-05-05 20:27:00,SN-002,line-2,18.74,59.69,1016.13,3.648,0.399,-68.1,0,normal
2024-05-05 20:30:00,SN-001,warehouse,19.32,54.3,1011.18,3.627,1.454,-60.1,0,normal
2024-05-05 20:33:00,SN-011,line-1,17.4,52.0,1012.68,3.653,0.929,-62.1,0,normal
2024-05-05 20:36:00,SN-004,line-2,18.72,61.42,1012.72,3.642,1.423,-62.5,0,normal
2024-05-05 20:39:00,SN-010,line-1,20.23,54.18,1015.84,3.619,0.199,-58.4,0,normal
2024-05-05 20:42:00,SN-007,line-1,20.99,54.18,1015.85,3.647,0.958,-61.5,0,normal
2024-05-05 20:45:00,SN-007,line-1,20.11,52.79,1013.89,3.683,0.629,-64.2,0,normal
2024-05-05 20:48:00,SN-006,warehouse,17.41,63.73,1013.89,3.646,0.974,-51.0,0,normal
2024-05-05 20:51:00,SN-010,line-1,19.2,58.6,1014.52,3.675,0.242,-63.8,0,normal
2024-05-05 20:54:00,SN-001,warehouse,18.17,55.99,1012.35,3.668,0.151,-65.7,0,normal
2024-05-05 20:57:00,SN-002,line-2,19.02,50.03,1016.55,3.701,0.245,-61.6,0,normal
2024-05-05 21:00:00,SN-006,warehouse,18.81,67.91,1012.03,3.662,0.288,-58.5,0,normal
2024-05-05 21:03:00,SN-005,line-2,17.77,66.72,1014.29,3.655,0.473,-56.8,0,normal
2024-05-05 21:06:00,SN-007,line-1,19.28,63.22,1011.65,3.655,1.26,-63.4,0,normal
2024-05-05 21:09:00,SN-009,line-2,20.45,53.58,1015.44,3.659,0.848,-63.7,0,normal
2024-05-05 21:12:00,SN-008,warehouse,19.98,54.82,1012.85,3.648,0.259,-59.8,0,normal
2024-05-05 21:15:00,SN-004,line-2,20.1,58.31,1018.26,3.643,0.446,-55.8,0,normal
2024-05-05 21:18:00,SN-004,line-2,19.9,53.32,1012.79,3.662,0.584,-52.7,0,normal
2024-05-05 21:21:00,SN-010,line-1,20.1,52.75,1015.44,3.64,0.027,-57.1,0,normal
2024-05-05 21:24:00,SN-003,warehouse,20.24,62.42,1011.51,3.616,0.974,-60.3,0,normal
2024-05-05 21:27:00,SN-007,line-1,19.36,57.16,1012.36,3.627,0.828,-55.2,0,normal
2024-05-05 21:30:00,SN-007,line-1,19.75,52.54,1013.01,3.686,0.765,-66.1,0,normal
2024-05-05 21:33:00,SN-010,line-1,21.58,59.19,1013.9,3.647,0.389,-57.0,0,normal
2024-05-05 21:36:00,SN-009,line-2,19.82,54.67,1011.24,3.668,1.052,-57.9,0,normal
2024-05-05 21:39:00,SN-006,warehouse,19.71,49.15,1011.69,3.639,0.581,-62.6,0,normal
2024-05-05 21:42:00,SN-004,line-2,19.77,52.47,1013.33,3.671,0.619,-57.4,0,normal
2024-05-05 21:45:00,SN-005,line-2,19.42,55.26,1014.13,3.661,1.24,-63.2,0,normal
2024-05-05 21:48:00,SN-005,line-2,19.18,58.42,1013.05,3.693,0.443,-61.6,0,normal
2024-05-05 21:51:00,SN-003,warehouse,19.89,57.59,1012.66,3.679,0.1,-58.0,0,normal
2024-05-05 21:54:00,SN-008,warehouse,19.1,62.52,1009.83,3.668,1.111,-62.5,0,normal
2024-05-05 21:57:00,SN-003,warehouse,19.5,56.3,1014.38,3.641,0.13,-60.8,0,normal
2024-05-05 22:00:00,SN-008,warehouse,20.03,54.91,1015.21,3.629,0.462,-57.3,0,normal
2024-05-05 22:03:00,SN-010,line-1,21.02,60.86,1015.45,3.65,0.125,-62.0,0,normal
2024-05-05 22:06:00,SN-012,warehouse,21.54,59.32,1013.4,3.653,0.223,-58.7,0,normal
2024-05-05 22:09:00,SN-002,line-2,20.67,55.34,1011.56,3.645,0.681,-53.8,0,normal
2024-05-05 22:12:00,SN-010,line-1,18.69,59.14,1012.36,3.667,0.958,-57.1,0,normal
2024-05-05 22:15:00,SN-002,line-2,21.55,53.5,1013.41,3.654,1.13,-68.3,0,normal
2024-05-05 22:18:00,SN-005,line-2,21.03,51.22,1013.0,3.653,1.177,-61.1,0,normal
2024-05-05 22:21:00,SN-003,warehouse,19.81,65.76,1011.0,3.683,1.095,-65.2,0,normal
2024-05-05 22:24:00,SN-002,line-2,21.75,53.06,1008.81,3.655,0.506,-58.6,0,normal
2024-05-05 22:27:00,SN-003,warehouse,19.36,58.55,1011.74,3.626,1.208,-56.4,0,normal
2024-05-05 22:30:00,SN-001,warehouse,22.05,48.89,1012.31,3.673,0.32,-60.2,0,normal
2024-05-05 22:33:00,SN-010,line-1,20.84,58.99,1013.83,3.657,0.078,-57.4,0,normal
2024-05-05 22:36:00,SN-001,warehouse,18.41,53.41,1012.16,3.647,0.724,-58.5,0,normal
2024-05-05 22:39:00,SN-005,line-2,21.1,62.52,1012.42,3.633,0.154,-60.1,0,normal
2024-05-05 22:42:00,SN-009,line-2,20.46,63.58,1013.36,3.678,0.213,-50.1,0,normal
2024-05-05 22:45:00,SN-012,warehouse,20.29,58.8,1017.0,3.686,0.215,-65.5,0,normal
2024-05-05 22:48:00,SN-011,line-1,20.09,57.18,1012.68,3.639,0.275,-60.1,0,normal
2024-05-05 22:51:00,SN-002,line-2,20.76,55.36,1009.19,3.658,0.775,-55.4,0,normal
2024-05-05 22:54:00,SN-012,warehouse,20.37,56.28,1011.37,3.661,1.448,-61.0,0,normal
2024-05-05 22:57:00,SN-008,warehouse,18.86,59.46,1017.68,3.618,0.933,-54.6,0,normal
2024-05-05 23:00:00,SN-003,warehouse,23.75,53.79,1016.5,3.652,0.236,-57.8,0,normal
2024-05-05 23:03:00,SN-006,warehouse,22.08,58.85,1015.34,3.618,0.374,-66.5,0,normal
2024-05-05 23:06:00,SN-012,warehouse,21.54,51.74,1014.78,3.652,0.057,-57.0,0,normal
2024-05-05 23:09:00,SN-005,line-2,21.11,61.92,1014.83,3.698,0.437,-67.7,0,normal
2024-05-05 23:12:00,SN-003,warehouse,23.2,52.23,1012.34,3.623,0.701,-58.4,0,normal
2024-05-05 23:15:00,SN-011,line-1,20.92,52.99,1015.22,3.69,1.034,-56.4,0,normal
2024-05-05 23:18:00,SN-012,warehouse,22.5,56.0,1015.24,3.688,0.217,-60.4,0,normal
2024-05-05 23:21:00,SN-012,warehouse,21.71,56.97,1015.13,3.652,1.041,-57.6,0,normal
2024-05-05 23:24:00,SN-012,warehouse,21.77,48.26,1011.51,3.663,0.273,-57.6,0,normal
2024-05-05 23:27:00,SN-011,line-1,21.14,53.85,1012.23,3.647,1.045,-61.2,0,normal
2024-05-05 23:30:00,SN-006,warehouse,21.67,46.61,1011.41,3.643,1.022,-64.9,0,normal
2024-05-05 23:33:00,SN-003,warehouse,22.36,51.97,1015.47,3.656,1.459,-63.4,0,normal
2024-05-05 23:36:00,SN-008,warehouse,22.61,51.92,1013.73,3.637,2.457,-66.4,0,normal
2024-05-05 23:39:00,SN-003,warehouse,21.49,56.65,1014.01,3.662,0.314,-69.7,0,normal
2024-05-05 23:42:00,SN-006,warehouse,22.25,51.62,1014.43,3.653,0.947,-64.7,0,normal
2024-05-05 23:45:00,SN-008,warehouse,23.33,51.6,1009.4,3.631,0.397,-55.3,0,normal
2024-05-05 23:48:00,SN-012,warehouse,20.52,61.55,1015.28,3.666,0.179,-53.1,0,normal
2024-05-05 23:51:00,SN-004,line-2,22.34,62.95,1011.63,3.667,0.719,-60.3,0,normal
2024-05-05 23:54:00,SN-004,line-2,21.3,51.94,1011.91,3.675,0.86,-58.7,0,normal
2024-05-05 23:57:00,SN-009,line-2,21.19,59.8,1010.95,3.642,0.42,-62.6,0,normal
2024-05-06 00:00:00,SN-001,warehouse,24.28,54.5,1013.09,3.673,0.242,-69.3,0,normal
2024-05-06 00:03:00,SN-007,line-1,23.39,46.79,1012.76,3.695,0.728,-64.0,0,normal
2024-05-06 00:06:00,SN-009,line-2,22.65,51.25,1009.49,3.653,0.235,-55.1,0,normal
2024-05-06 00:09:00,SN-007,line-1,25.45,39.79,1008.35,3.654,0.457,-60.0,0,normal
2024-05-06 00:12:00,SN-005,line-2,25.0,53.59,1012.34,3.665,0.864,-59.6,0,normal
2024-05-06 00:15:00,SN-010,line-1,21.86,50.82,1015.04,3.609,0.689,-61.6,0,normal
2024-05-06 00:18:00,SN-005,line-2,22.37,55.21,1014.78,3.625,0.95,-60.1,0,normal
2024-05-06 00:21:00,SN-009,line-2,24.64,62.91,1015.37,3.641,0.293,-66.4,0,normal
2024-05-06 00:24:00,SN-006,warehouse,23.68,59.86,1012.42,3.645,0.458,-59.5,0,normal
2024-05-06 00:27:00,SN-001,warehouse,25.64,48.66,1011.93,3.654,0.339,-58.9,0,normal
2024-05-06 00:30:00,SN-007,line-1,24.67,48.56,1012.59,3.657,0.555,-65.3,0,normal
2024-05-06 00:33:00,SN-001,warehouse,24.32,58.09,1014.9,3.624,0.297,-66.6,0,normal
2024-05-06 00:36:00,SN-012,warehouse,22.86,50.2,1016.99,3.675,0.458,-51.0,0,normal
2024-05-06 00:39:00,SN-008,warehouse,24.53,56.69,1011.72,3.658,0.537,-57.4,0,normal
2024-05-06 00:42:00,SN-005,line-2,22.59,65.42,1012.31,3.653,1.361,-56.1,0,normal
2024-05-06 00:45:00,SN-006,warehouse,25.42,54.62,1012.91,3.662,0.376,-52.0,0,normal
2024-05-06 00:48:00,SN-008,warehouse,24.45,57.53,1012.21,3.639,0.65,-57.7,0,normal
2024-05-06 00:51:00,SN-004,line-2,23.08,58.3,1011.49,3.647,1.301,-67.2,0,normal
2024-05-06 00:54:00,SN-004,line-2,24.87,50.18,1012.54,3.63,0.138,-60.2,0,normal
2024-05-06 00:57:00,SN-006,warehouse,26.45,52.15,1010.8,3.608,0.762,-54.1,0,normal
2024-05-06 01:00:00,SN-004,line-2,25.3,48.2,1014.65,3.647,0.757,-53.1,0,normal
2024-05-06 01:03:00,SN-010,line-1,26.15,56.43,1016.48,3.686,0.599,-65.4,0,normal
2024-05-06 01:06:00,SN-002,line-2,25.07,47.9,1012.14,3.64,0.5,-63.6,0,normal
2024-05-06 01:09:00,SN-010,line-1,25.64,54.53,1016.98,3.62,1.227,-65.4,0,normal
2024-05-06 01:12:00,SN-005,line-2,23.88,57.83,1012.64,3.663,0.694,-59.0,0,normal
2024-05-06 01:15:00,SN-007,line-1,25.54,49.85,1011.08,3.642,0.611,-52.1,0,normal
2024-05-06 01:18:00,SN-002,line-2,25.59,48.89,1014.54,3.66,0.586,-59.6,0,normal
